0,5936.976407
0.373283562,7810.773001
0.746567124,9190.910293
1.119850687,10185.13806
1.493134249,11083.01598
1.866417811,11904.60416
2.239701373,12697.3283
2.612984935,13500.23707
2.986268497,14390.5627
3.35955206,15370.1852
3.732835622,16343.70706
4.106119184,17343.52018
4.479402746,18357.04996
4.852686308,19353.01513
5.22596987,20351.8607
5.599253433,21347.24446
5.972536995,22323.60628
6.345820557,23275.55121
6.719104119,24227.3294
7.092387681,25192.62803
7.465671243,26103.10869
7.838954806,26964.69084
8.212238368,27773.2123
8.58552193,28514.02694
8.958805492,29192.22736
9.332089054,29794.87704
9.705372616,30281.47083
10.07865618,30693.24066
10.45193974,31036.71952
10.8252233,31368.01257
11.19850687,31682.45723
11.57179043,31920.16924
11.94507399,32055.68736
12.31835755,32054.00952
12.69164111,32030.97514
13.06492468,31842.29905
13.43820824,31548.28215
13.8114918,31224.53751
14.18477536,30925.63037
14.55805892,30599.35454
14.93134249,30033.83676
15.30462605,29354.56394
15.67790961,28497.35789
16.05119317,27486.2156
16.42447674,26349.8697
16.7977603,25062.87966
17.17104386,23616.13641
17.54432742,22053.29515
17.91761098,20408.88705
18.29089455,18761.51229
18.66417811,17207.57662
19.03746167,15887.95128
19.41074523,14910.25949
19.7840288,14430.8214
20.15731236,14577.95337
20.53059592,15283.52005
20.90387948,16484.50552
21.27716304,17673.15462
21.65044661,18770.76398
22.02373017,19731.15916
22.39701373,20518.2976
22.77029729,21062.01634
23.14358085,21381.74078
23.51686442,21438.86411
23.89014798,21182.72932
24.26343154,20640.90422
24.6367151,20008.04404
25.00999867,19527.53319
25.38328223,19395.71537
25.75656579,19796.3691
26.12984935,20808.35563
26.50313291,22512.40473
26.87641648,24596.82039
27.24970004,26844.74464
27.6229836,29187.1245
27.99626716,31601.44003
28.36955072,34068.87674
28.74283429,36429.7453
29.11611785,38672.19079
29.48940141,40806.45616
29.86268497,42807.91173
30.23596854,44706.11262
30.6092521,46526.9115
30.98253566,48247.59107
31.35581922,49915.50359
31.72910278,51638.06033
32.10238635,53587.31202
32.47566991,55454.56822
32.84895347,56916.01802
33.22223703,57844.30225
33.5955206,58160.60227
33.96880416,57829.18048
34.34208772,56840.98505
34.71537128,56256.83905
35.08865484,56640.30963
35.46193841,57004.00432
35.83522197,57491.14435
36.20850553,58191.023
36.58178909,59195.54109
36.95507265,60529.17995
37.32835622,62205.81794
37.70163978,64172.80585
38.07492334,66052.10065
38.4482069,67736.70415
38.82149047,69163.46242
39.19477403,70265.43135
39.56805759,70990.56841
39.94134115,71388.90297
40.31462471,71509.84091
40.68790828,71428.45796
41.06119184,71239.98733
41.4344754,71001.11508
41.80775896,70727.42913
42.18104253,70461.79367
42.55432609,70208.51033
42.92760965,69937.66224
43.30089321,69409.48143
43.67417677,68507.45045
44.04746034,67212.19045
44.4207439,65594.87141
44.79402746,63761.65299
45.16731102,61828.55953
45.54059458,59862.73673
45.91387815,57812.9259
46.28716171,55670.22697
46.66044527,53479.41973
47.03372883,51259.17412
47.4070124,48939.49999
47.78029596,46499.37279
48.15357952,43914.19454
48.52686308,41139.81731
48.90014664,38195.22235
49.27343021,35137.45005
49.64671377,31962.59284
50.01999733,28700.65666
50.39328089,25365.98257
50.76656446,21934.24302
51.13984802,18487.48763
51.51313158,15076.17886
51.88641514,11614.78177
52.2596987,7987.982414
52.63298227,4185.900974
53.00626583,360.9348755
53.37954939,-3596.712088
53.75283295,-7686.527029
54.12611651,-11761.48146
54.49940008,-15950.11908
54.87268364,-20365.65273
55.2459672,-25021.0878
55.61925076,-29884.00243
55.99253433,-34733.61453
56.36581789,-39437.11285
56.73910145,-43638.70355
57.11238501,-47702.8789
57.48566857,-51622.86856
57.85895214,-55085.86931
58.2322357,-57990.9649
58.60551926,-60328.26093
58.97880282,-62071.32345
59.35208639,-63621.49688
59.72536995,-65028.82629
60.09865351,-66277.91911
60.47193707,-67372.2277
60.84522063,-68325.16564
61.2185042,-69189.99037
61.59178776,-70040.26071
61.96507132,-70869.52538
62.33835488,-71638.20985
62.71163844,-72385.02268
63.08492201,-73142.71219
63.45820557,-73985.46103
63.83148913,-74898.62442
64.20477269,-75881.67753
64.57805626,-76928.40865
64.95133982,-78034.77638
65.32462338,-79215.95488
65.69790694,-80413.98435
66.0711905,-81541.51767
66.44447407,-82569.54555
66.81775763,-83371.18564
67.19104119,-83878.62582
67.56432475,-84042.86195
67.93760832,-83724.52787
68.31089188,-82793.81155
68.68417544,-81217.2594
69.057459,-78992.97735
69.43074256,-76635.14734
69.80402613,-74321.79895
70.17730969,-71934.1767
70.55059325,-69446.56194
70.92387681,-66845.33449
71.29716037,-64200.30741
71.67044394,-61509.21284
72.0437275,-58793.26967
72.41701106,-56050.24944
72.79029462,-53245.69435
73.16357819,-50414.11674
73.53686175,-47584.63786
73.91014531,-44731.03333
74.28342887,-41898.67324
74.65671243,-39097.56813
75.029996,-36416.23089
75.40327956,-33842.20791
75.77656312,-31314.67155
76.14984668,-28804.62355
76.52313024,-26349.68059
76.89641381,-23870.31238
77.26969737,-21405.28821
77.64298093,-18970.25243
78.01626449,-16614.68954
78.38954806,-14302.9429
78.76283162,-12068.77117
79.13611518,-9899.558103
79.50939874,-7822.449822
79.8826823,-5875.091451
80.25596587,-4024.413518
80.62924943,-2272.162128
81.00253299,-597.9156173
81.37581655,952.2655977
81.74910012,2431.458225
82.12238368,3875.76719
82.49566724,5240.720481
82.8689508,6516.621008
83.24223436,7741.222249
83.61551793,8833.041572
83.98880149,9805.993164
84.36208505,10715.97758
84.73536861,11512.30993
85.10865217,12191.97016
85.48193574,12763.90461
85.8552193,13259.10112
86.22850286,13670.77724
86.60178642,13952.26151
86.97506999,14165.074
87.34835355,14324.11402
87.72163711,14403.47391
88.09492067,14385.48674
88.46820423,14273.4487
88.8414878,14064.30994
89.21477136,13818.08159
89.58805492,13559.70429
89.96133848,13206.03633
90.33462205,12839.65431
90.70790561,12496.70957
91.08118917,12190.04274
91.45447273,11808.13285
91.82775629,11360.79162
92.20103986,10868.10084
92.57432342,10319.31527
92.94760698,9758.962568
93.32089054,9109.458032
93.6941741,8375.093643
94.06745767,7450.928989
94.44074123,6399.016444
94.81402479,5179.597883
95.18730835,3872.876707
95.56059192,2444.372709
95.93387548,886.8453545
96.30715904,-816.6335012
96.6804426,-2652.116589
97.05372616,-4661.226799
97.42700973,-6783.292301
97.80029329,-8989.614652
98.17357685,-11306.70624
98.54686041,-13690.14214
98.92014398,-16112.35315
99.29342754,-18586.77569
99.6667111,-21042.9352
100.0399947,-23512.88448
100.4132782,-26064.81412
100.7865618,-28747.04055
101.1598453,-31508.45032
101.5331289,-34287.55902
101.9064125,-37059.80765
102.279696,-39680.81813
102.6529796,-42065.43631
103.0262632,-44121.95057
103.3995467,-45694.51513
103.7728303,-46821.52691
104.1461138,-47493.73292
104.5193974,-48016.65825
104.892681,-48418.17998
105.2659645,-48701.86133
105.6392481,-48903.18936
106.0125317,-49079.26529
106.3858152,-49159.13422
106.7590988,-49236.11602
107.1323823,-49336.09724
107.5056659,-49499.51984
107.8789495,-49710.59747
108.252233,-49944.5695
108.6255166,-50150.57267
108.9988002,-50314.18562
109.3720837,-50452.26448
109.7453673,-50614.25685
110.1186508,-50772.31238
110.4919344,-50945.26672
110.865218,-51101.0312
111.2385015,-51262.7808
111.6117851,-51411.99903
111.9850687,-51506.60562
112.3583522,-51541.61836
112.7316358,-51492.79992
113.1049193,-51365.11859
113.4782029,-51201.48776
113.8514865,-50940.31428
114.22477,-50555.52031
114.5980536,-50065.92423
114.9713371,-49337.28769
115.3446207,-48308.415
115.7179043,-46886.08831
116.0911878,-44925.8962
116.4644714,-42392.27438
116.837755,-39617.3644
117.2110385,-36672.3911
117.5843221,-33609.94799
117.9576056,-30399.34288
118.3308892,-27139.82776
118.7041728,-23827.03654
119.0774563,-20505.67975
119.4507399,-17213.02238
119.8240235,-13988.03209
120.197307,-10831.28068
120.5705906,-7801.54533
120.9438741,-4926.379104
121.3171577,-2206.404985
121.6904413,348.5396154
122.0637248,2748.950214
122.4370084,4984.324452
122.810292,7233.83381
123.1835755,9623.975708
123.5568591,11906.72564
123.9301426,13953.11668
124.3034262,15702.96977
124.6767098,17106.85852
125.0499933,18249.42907
125.4232769,19056.51273
125.7965605,19593.06583
126.169844,19918.52747
126.5431276,19993.80331
126.9164111,19719.92735
127.2896947,19054.47098
127.6629783,17993.39812
128.0362618,16624.53854
128.4095454,15292.05779
128.7828289,14072.27156
129.1561125,12765.74064
129.5293961,11393.50995
129.9026796,9837.874912
130.2759632,8081.1479
130.6492468,6109.351062
131.0225303,3906.423478
131.3958139,1564.039993
131.7690974,-768.4268065
132.142381,-3138.766901
132.5156646,-5605.83828
132.8889481,-8294.500304
133.2622317,-11094.25284
133.6355153,-13974.11819
134.0087988,-17027.59806
134.3820824,-20207.48092
134.7553659,-23438.26976
135.1286495,-26670.4188
135.5019331,-29896.6323
135.8752166,-33105.08966
136.2485002,-36403.6479
136.6217838,-39805.86735
136.9950673,-43253.45359
137.3683509,-46615.88202
137.7416344,-49795.82983
138.114918,-52636.90176
138.4882016,-54933.12136
138.8614851,-56545.55135
139.2347687,-57258.09529
139.6080523,-57286.84271
139.9813358,-56873.65273
140.3546194,-56142.57881
140.7279029,-55150.47188
141.1011865,-53985.18577
141.4744701,-52672.1795
141.8477536,-51277.20528
142.2210372,-49807.14784
142.5943207,-48364.62921
142.9676043,-46951.91177
143.3408879,-45583.70483
143.7141714,-44288.44067
144.087455,-43049.45676
144.4607386,-41873.25712
